id,Source,Target,Type,weight,book,weight_inv
2194,Kevan-Lannister,Lancel-Lannister,Undirected,7,3.0,0.14285714285714285
2195,Kevan-Lannister,Pycelle,Undirected,3,3.0,0.3333333333333333
2196,Kevan-Lannister,Sansa-Stark,Undirected,5,3.0,0.2
2197,Kevan-Lannister,Tommen-Baratheon,Undirected,3,3.0,0.3333333333333333
2198,Kevan-Lannister,Tyrion-Lannister,Undirected,11,3.0,0.09090909090909093
2199,Kevan-Lannister,Tywin-Lannister,Undirected,15,3.0,0.06666666666666668
2200,Kevan-Lannister,Varys,Undirected,5,3.0,0.2
2201,Kevan-Lannister,Willem-Lannister,Undirected,3,3.0,0.3333333333333333
2202,Khorane-Sathmantes,Salladhor-Saan,Undirected,4,3.0,0.25
2203,Khorane-Sathmantes,Stannis-Baratheon,Undirected,3,3.0,0.3333333333333333
2204,Lamprey,Porridge,Undirected,3,3.0,0.3333333333333333
2205,Lark,Samwell-Tarly,Undirected,3,3.0,0.3333333333333333
2206,Lark,Small-Paul,Undirected,8,3.0,0.125
2207,Lark,Softfoot,Undirected,3,3.0,0.3333333333333333
2208,Lem,Sandor-Clegane,Undirected,5,3.0,0.2
2209,Lem,Sharna,Undirected,3,3.0,0.3333333333333333
2210,Lem,Tansy,Undirected,3,3.0,0.3333333333333333
2211,Lem,Thoros-of-Myr,Undirected,13,3.0,0.07692307692307693
2212,Lem,Tom-of-Sevenstreams,Undirected,21,3.0,0.047619047619047616
2213,Lewyn-Martell,Oswell-Whent,Undirected,3,3.0,0.3333333333333333
2214,Lollys-Stokeworth,Shae,Undirected,5,3.0,0.2
2215,Lollys-Stokeworth,Symon-Silver-Tongue,Undirected,3,3.0,0.3333333333333333
2216,Lollys-Stokeworth,Tanda-Stokeworth,Undirected,7,3.0,0.14285714285714285
2217,Lollys-Stokeworth,Tyrion-Lannister,Undirected,8,3.0,0.125
2218,Lollys-Stokeworth,Varys,Undirected,5,3.0,0.2
2219,Loras-Tyrell,Margaery-Tyrell,Undirected,10,3.0,0.1
2220,Loras-Tyrell,Olenna-Redwyne,Undirected,5,3.0,0.2
2221,Loras-Tyrell,Osmund-Kettleblack,Undirected,4,3.0,0.25
2222,Loras-Tyrell,Renly-Baratheon,Undirected,8,3.0,0.125
2223,Loras-Tyrell,Sansa-Stark,Undirected,13,3.0,0.07692307692307693
2224,Loras-Tyrell,Tyrion-Lannister,Undirected,10,3.0,0.1
2225,Loras-Tyrell,Willas-Tyrell,Undirected,4,3.0,0.25
2226,Lothar-Frey,Marq-Piper,Undirected,3,3.0,0.3333333333333333
2227,Lothar-Frey,Merrett-Frey,Undirected,3,3.0,0.3333333333333333
2228,Lothar-Frey,Robb-Stark,Undirected,12,3.0,0.08333333333333333
2229,Lothar-Frey,Roose-Bolton,Undirected,3,3.0,0.3333333333333333
2230,Lothar-Frey,Roslin-Frey,Undirected,4,3.0,0.25
2231,Lothar-Frey,Walder-Frey,Undirected,6,3.0,0.16666666666666666
2232,Lothar-Frey,Walder-Rivers,Undirected,3,3.0,0.3333333333333333
2233,Lothor-Brune,Petyr-Baelish,Undirected,5,3.0,0.2
2234,Lothor-Brune,Sansa-Stark,Undirected,6,3.0,0.16666666666666666
2235,Luwin,Nan,Undirected,5,3.0,0.2
2236,Lysa-Arryn,Marillion,Undirected,10,3.0,0.1
2237,Lysa-Arryn,Mathis-Rowan,Undirected,3,3.0,0.3333333333333333
2238,Lysa-Arryn,Petyr-Baelish,Undirected,29,3.0,0.03448275862068965
2239,Lysa-Arryn,Robert-Arryn,Undirected,7,3.0,0.14285714285714285
2240,Lysa-Arryn,Robert-Baratheon,Undirected,3,3.0,0.3333333333333333
2241,Lysa-Arryn,Sansa-Stark,Undirected,35,3.0,0.028571428571428567
2242,Lysa-Arryn,Tansy,Undirected,3,3.0,0.3333333333333333
2243,Lysa-Arryn,Tyrion-Lannister,Undirected,6,3.0,0.16666666666666666
2244,Lysa-Arryn,Tywin-Lannister,Undirected,4,3.0,0.25
2245,Mace-Tyrell,Margaery-Tyrell,Undirected,5,3.0,0.2
2246,Mace-Tyrell,Oberyn-Martell,Undirected,15,3.0,0.06666666666666668
2247,Mace-Tyrell,Olenna-Redwyne,Undirected,3,3.0,0.3333333333333333
2248,Mace-Tyrell,Paxter-Redwyne,Undirected,4,3.0,0.25
2249,Mace-Tyrell,Sansa-Stark,Undirected,9,3.0,0.1111111111111111
2250,Mace-Tyrell,Stannis-Baratheon,Undirected,5,3.0,0.2
2251,Mace-Tyrell,Tyrion-Lannister,Undirected,15,3.0,0.06666666666666668
2252,Mace-Tyrell,Tywin-Lannister,Undirected,10,3.0,0.1
2253,Mace-Tyrell,Willas-Tyrell,Undirected,4,3.0,0.25
2254,Maege-Mormont,Robb-Stark,Undirected,3,3.0,0.3333333333333333
2255,Maegor-I-Targaryen,Varys,Undirected,3,3.0,0.3333333333333333
2256,Mallador-Locke,Thoren-Smallwood,Undirected,4,3.0,0.25
2257,Mance-Rayder,Pypar,Undirected,4,3.0,0.25
2258,Mance-Rayder,Qhorin-Halfhand,Undirected,9,3.0,0.1111111111111111
2259,Mance-Rayder,Rattleshirt,Undirected,12,3.0,0.08333333333333333
2260,Mance-Rayder,Samwell-Tarly,Undirected,10,3.0,0.1
2261,Mance-Rayder,Styr,Undirected,14,3.0,0.07142857142857142
2262,Mance-Rayder,Thoren-Smallwood,Undirected,4,3.0,0.25
2263,Mance-Rayder,Tormund,Undirected,20,3.0,0.05
2264,Mance-Rayder,Val,Undirected,8,3.0,0.125
2265,Mance-Rayder,Varamyr,Undirected,6,3.0,0.16666666666666666
2266,Mance-Rayder,Ygritte,Undirected,14,3.0,0.07142857142857142
2267,Mandon-Moore,Tyrion-Lannister,Undirected,3,3.0,0.3333333333333333
2268,Mandon-Moore,Varys,Undirected,3,3.0,0.3333333333333333
2269,Margaery-Tyrell,Olenna-Redwyne,Undirected,4,3.0,0.25
2270,Margaery-Tyrell,Renly-Baratheon,Undirected,6,3.0,0.16666666666666666
2271,Margaery-Tyrell,Sansa-Stark,Undirected,34,3.0,0.029411764705882356
2272,Margaery-Tyrell,Tommen-Baratheon,Undirected,5,3.0,0.2
2273,Margaery-Tyrell,Tyrion-Lannister,Undirected,10,3.0,0.1
2274,Margaery-Tyrell,Willas-Tyrell,Undirected,5,3.0,0.2
2275,Marillion,Robert-Arryn,Undirected,3,3.0,0.3333333333333333
2276,Marillion,Sansa-Stark,Undirected,12,3.0,0.08333333333333333
2277,Marq-Piper,Robb-Stark,Undirected,3,3.0,0.3333333333333333
2278,Martyn-Lannister,Tywin-Lannister,Undirected,3,3.0,0.3333333333333333
2279,Martyn-Lannister,Willem-Lannister,Undirected,3,3.0,0.3333333333333333
2280,Mathis-Rowan,Paxter-Redwyne,Undirected,8,3.0,0.125
2281,Meera-Reed,Samwell-Tarly,Undirected,5,3.0,0.2
2282,Megga-Tyrell,Sansa-Stark,Undirected,6,3.0,0.16666666666666666
2283,Melisandre,Salladhor-Saan,Undirected,6,3.0,0.16666666666666666
2284,Melisandre,Samwell-Tarly,Undirected,7,3.0,0.14285714285714285
2285,Melisandre,Selyse-Florent,Undirected,9,3.0,0.1111111111111111
2286,Melisandre,Stannis-Baratheon,Undirected,38,3.0,0.02631578947368421
2287,Merrett-Frey,Petyr-Baelish,Undirected,3,3.0,0.3333333333333333
2288,Meryn-Trant,Osmund-Kettleblack,Undirected,4,3.0,0.25
2289,Meryn-Trant,Polliver,Undirected,5,3.0,0.2
2290,Meryn-Trant,Rafford,Undirected,6,3.0,0.16666666666666666
2291,Meryn-Trant,Sandor-Clegane,Undirected,5,3.0,0.2
2292,Meryn-Trant,Sansa-Stark,Undirected,3,3.0,0.3333333333333333
2293,Meryn-Trant,Tickler,Undirected,6,3.0,0.16666666666666666
2294,Meryn-Trant,Tyrion-Lannister,Undirected,5,3.0,0.2
2295,Mordane,Sansa-Stark,Undirected,4,3.0,0.25
2296,Mully,Owen,Undirected,3,3.0,0.3333333333333333
2297,Mully,Satin,Undirected,4,3.0,0.25
2298,Mully,Spare-Boot,Undirected,3,3.0,0.3333333333333333
2299,Munda,Tormund,Undirected,4,3.0,0.25
2300,Mycah,Sandor-Clegane,Undirected,6,3.0,0.16666666666666666
2301,Myrcella-Baratheon,Sansa-Stark,Undirected,4,3.0,0.25
2302,Myrcella-Baratheon,Tommen-Baratheon,Undirected,7,3.0,0.14285714285714285
2303,Myrcella-Baratheon,Tyrion-Lannister,Undirected,4,3.0,0.25
2304,Nage,Walton,Undirected,3,3.0,0.3333333333333333
2305,Oberyn-Martell,Sansa-Stark,Undirected,3,3.0,0.3333333333333333
2306,Oberyn-Martell,Tyrion-Lannister,Undirected,41,3.0,0.024390243902439025
2307,Oberyn-Martell,Tywin-Lannister,Undirected,9,3.0,0.1111111111111111
2308,Oberyn-Martell,Viserys-Targaryen,Undirected,4,3.0,0.25
2309,Olenna-Redwyne,Sansa-Stark,Undirected,12,3.0,0.08333333333333333
2310,Olenna-Redwyne,Tyrion-Lannister,Undirected,3,3.0,0.3333333333333333
2311,Olyvar-Frey,Robb-Stark,Undirected,8,3.0,0.125
2312,Olyvar-Frey,Ryman-Frey,Undirected,4,3.0,0.25
2313,Orell,Ygritte,Undirected,3,3.0,0.3333333333333333
2314,Osmund-Kettleblack,Sansa-Stark,Undirected,4,3.0,0.25
2315,Osmund-Kettleblack,Tyrion-Lannister,Undirected,5,3.0,0.2
2316,Oswell-Kettleblack,Petyr-Baelish,Undirected,4,3.0,0.25
2317,Oswell-Kettleblack,Sansa-Stark,Undirected,5,3.0,0.2
2318,Othell-Yarwyck,Pypar,Undirected,3,3.0,0.3333333333333333
2319,Ottyn-Wythers,Thoren-Smallwood,Undirected,6,3.0,0.16666666666666666
2320,Owen,Pypar,Undirected,4,3.0,0.25
2321,Owen,Robert-Baratheon,Undirected,3,3.0,0.3333333333333333
2322,Owen,Satin,Undirected,4,3.0,0.25
2323,Owen,Spare-Boot,Undirected,4,3.0,0.25
2324,Patchface,Shireen-Baratheon,Undirected,3,3.0,0.3333333333333333
2325,Paxter-Redwyne,Tyrion-Lannister,Undirected,4,3.0,0.25
2326,Perwyn-Frey,Robb-Stark,Undirected,3,3.0,0.3333333333333333
2327,Petyr-Baelish,Robb-Stark,Undirected,6,3.0,0.16666666666666666
2328,Petyr-Baelish,Robert-Arryn,Undirected,4,3.0,0.25
2329,Petyr-Baelish,Roose-Bolton,Undirected,3,3.0,0.3333333333333333
2330,Petyr-Baelish,Sansa-Stark,Undirected,31,3.0,0.03225806451612903
2331,Petyr-Baelish,Tyrion-Lannister,Undirected,14,3.0,0.07142857142857142
2332,Petyr-Baelish,Tywin-Lannister,Undirected,5,3.0,0.2
2333,Petyr-Baelish,Yohn-Royce,Undirected,3,3.0,0.3333333333333333
2334,Petyr-Frey,Ryman-Frey,Undirected,4,3.0,0.25
2335,Petyr-Frey,Walder-Frey,Undirected,4,3.0,0.25
2336,Podrick-Payne,Sansa-Stark,Undirected,7,3.0,0.14285714285714285
2337,Podrick-Payne,Tyrion-Lannister,Undirected,27,3.0,0.037037037037037035
2338,Podrick-Payne,Tywin-Lannister,Undirected,4,3.0,0.25
2339,Polliver,Rafford,Undirected,10,3.0,0.1
2340,Polliver,Sandor-Clegane,Undirected,19,3.0,0.05263157894736842
2341,Polliver,Sansa-Stark,Undirected,3,3.0,0.3333333333333333
2342,Polliver,Tickler,Undirected,16,3.0,0.0625
2343,Prendahl-na-Ghezn,Sallor,Undirected,6,3.0,0.16666666666666666
2344,Pycelle,Tyrion-Lannister,Undirected,12,3.0,0.08333333333333333
2345,Pycelle,Tywin-Lannister,Undirected,5,3.0,0.2
2346,Pycelle,Varys,Undirected,5,3.0,0.2
2347,Pylos,Shireen-Baratheon,Undirected,4,3.0,0.25
2348,Pylos,Stannis-Baratheon,Undirected,4,3.0,0.25
2349,Pypar,Samwell-Tarly,Undirected,15,3.0,0.06666666666666668
2350,Pypar,Satin,Undirected,4,3.0,0.25
2351,Qhorin-Halfhand,Ragwyle,Undirected,3,3.0,0.3333333333333333
2352,Qhorin-Halfhand,Rattleshirt,Undirected,7,3.0,0.14285714285714285
2353,Qhorin-Halfhand,Samwell-Tarly,Undirected,3,3.0,0.3333333333333333
2354,Qhorin-Halfhand,Ygritte,Undirected,5,3.0,0.2
2355,Qyburn,Roose-Bolton,Undirected,3,3.0,0.3333333333333333
2356,Qyburn,Walton,Undirected,4,3.0,0.25
2357,Rafford,Sandor-Clegane,Undirected,7,3.0,0.14285714285714285
2358,Rafford,Tickler,Undirected,10,3.0,0.1
2359,Ramsay-Snow,Robb-Stark,Undirected,4,3.0,0.25
2360,Ramsay-Snow,Roose-Bolton,Undirected,4,3.0,0.25
2361,Randyll-Tarly,Robett-Glover,Undirected,3,3.0,0.3333333333333333
2362,Rattleshirt,Ryk,Undirected,4,3.0,0.25
2363,Rattleshirt,Styr,Undirected,8,3.0,0.125
2364,Rattleshirt,Tormund,Undirected,5,3.0,0.2
2365,Rattleshirt,Weeper,Undirected,5,3.0,0.2
2366,Rattleshirt,Ygritte,Undirected,11,3.0,0.09090909090909093
2367,Raynald-Westerling,Robb-Stark,Undirected,8,3.0,0.125
2368,Raynald-Westerling,Rollam-Westerling,Undirected,3,3.0,0.3333333333333333
2369,Renly-Baratheon,Robert-Baratheon,Undirected,4,3.0,0.25
2370,Renly-Baratheon,Sansa-Stark,Undirected,4,3.0,0.25
2371,Renly-Baratheon,Stannis-Baratheon,Undirected,17,3.0,0.05882352941176471
2372,Renly-Baratheon,Tyrion-Lannister,Undirected,5,3.0,0.2
2373,Renly-Baratheon,Varys,Undirected,4,3.0,0.25
2374,Rhaegar-Targaryen,Rhaella-Targaryen,Undirected,3,3.0,0.3333333333333333
2375,Rhaegar-Targaryen,Robert-Baratheon,Undirected,8,3.0,0.125
2376,Rhaegar-Targaryen,Viserys-Targaryen,Undirected,7,3.0,0.14285714285714285
2377,Rhaella-Targaryen,Viserys-Targaryen,Undirected,3,3.0,0.3333333333333333
2378,Rickard-Karstark,Robb-Stark,Undirected,16,3.0,0.0625
2379,Rickon-Stark,Robb-Stark,Undirected,13,3.0,0.07692307692307693
2380,Rickon-Stark,Sansa-Stark,Undirected,7,3.0,0.14285714285714285
2381,Rickon-Stark,Theon-Greyjoy,Undirected,8,3.0,0.125
2382,Robb-Stark,Robin-Flint,Undirected,3,3.0,0.3333333333333333
2383,Robb-Stark,Rollam-Westerling,Undirected,4,3.0,0.25
2384,Robb-Stark,Rolph-Spicer,Undirected,5,3.0,0.2
2385,Robb-Stark,Roose-Bolton,Undirected,11,3.0,0.09090909090909093
2386,Robb-Stark,Roslin-Frey,Undirected,4,3.0,0.25
2387,Robb-Stark,Ryman-Frey,Undirected,8,3.0,0.125
2388,Robb-Stark,Sansa-Stark,Undirected,17,3.0,0.05882352941176471
2389,Robb-Stark,Stannis-Baratheon,Undirected,4,3.0,0.25
2390,Robb-Stark,Stevron-Frey,Undirected,4,3.0,0.25
2391,Robb-Stark,Sybell-Spicer,Undirected,3,3.0,0.3333333333333333
2392,Robb-Stark,Theon-Greyjoy,Undirected,11,3.0,0.09090909090909093
2393,Robb-Stark,Tristifer-IV-Mudd,Undirected,3,3.0,0.3333333333333333
2394,Robb-Stark,Tyrion-Lannister,Undirected,15,3.0,0.06666666666666668
2395,Robb-Stark,Tywin-Lannister,Undirected,15,3.0,0.06666666666666668
2396,Robb-Stark,Utherydes-Wayn,Undirected,3,3.0,0.3333333333333333
2397,Robb-Stark,Walder-Frey,Undirected,27,3.0,0.037037037037037035
2398,Robb-Stark,Walder-Rivers,Undirected,4,3.0,0.25
2399,Robb-Stark,Willem-Lannister,Undirected,3,3.0,0.3333333333333333
2400,Robert-Arryn,Sansa-Stark,Undirected,9,3.0,0.1111111111111111
2401,Robert-Baratheon,Sandor-Clegane,Undirected,5,3.0,0.2
2402,Robert-Baratheon,Sansa-Stark,Undirected,3,3.0,0.3333333333333333
2403,Robert-Baratheon,Stannis-Baratheon,Undirected,7,3.0,0.14285714285714285
2404,Robert-Baratheon,Thoros-of-Myr,Undirected,6,3.0,0.16666666666666666
2405,Robert-Baratheon,Tyrion-Lannister,Undirected,8,3.0,0.125
2406,Robert-Baratheon,Tywin-Lannister,Undirected,9,3.0,0.1111111111111111
2407,Robert-Baratheon,Varys,Undirected,4,3.0,0.25
2408,Robert-Baratheon,Viserys-Targaryen,Undirected,6,3.0,0.16666666666666666
2409,Robin-Flint,Wendel-Manderly,Undirected,3,3.0,0.3333333333333333
2410,Roose-Bolton,Ryman-Frey,Undirected,3,3.0,0.3333333333333333
2411,Roose-Bolton,Tyrion-Lannister,Undirected,6,3.0,0.16666666666666666
2412,Roose-Bolton,Tywin-Lannister,Undirected,4,3.0,0.25
2413,Roose-Bolton,Vargo-Hoat,Undirected,6,3.0,0.16666666666666666
2414,Roose-Bolton,Walton,Undirected,6,3.0,0.16666666666666666
2415,Rorge,Shagwell,Undirected,4,3.0,0.25
2416,Rorge,Vargo-Hoat,Undirected,3,3.0,0.3333333333333333
2417,Rorge,Zollo,Undirected,5,3.0,0.2
2418,Roslin-Frey,Walder-Frey,Undirected,6,3.0,0.16666666666666666
2419,Ryk,Tormund,Undirected,6,3.0,0.16666666666666666
2420,Ryk,Ygritte,Undirected,8,3.0,0.125
2421,Ryman-Frey,Stevron-Frey,Undirected,4,3.0,0.25
2422,Salladhor-Saan,Stannis-Baratheon,Undirected,6,3.0,0.16666666666666666
2423,Samwell-Tarly,Small-Paul,Undirected,19,3.0,0.05263157894736842
2424,Samwell-Tarly,Stannis-Baratheon,Undirected,18,3.0,0.05555555555555555
2425,Sandor-Clegane,Sansa-Stark,Undirected,8,3.0,0.125
2426,Sandor-Clegane,Thoros-of-Myr,Undirected,13,3.0,0.07692307692307693
2427,Sandor-Clegane,Tickler,Undirected,14,3.0,0.07142857142857142
2428,Sandor-Clegane,Tyrion-Lannister,Undirected,4,3.0,0.25
2429,Sansa-Stark,Shae,Undirected,8,3.0,0.125
2430,Sansa-Stark,Tanda-Stokeworth,Undirected,3,3.0,0.3333333333333333
2431,Sansa-Stark,Tommen-Baratheon,Undirected,3,3.0,0.3333333333333333
2432,Sansa-Stark,Tyrion-Lannister,Undirected,78,3.0,0.01282051282051282
2433,Sansa-Stark,Tysha,Undirected,3,3.0,0.3333333333333333
2434,Sansa-Stark,Tywin-Lannister,Undirected,3,3.0,0.3333333333333333
2435,Sansa-Stark,Varys,Undirected,4,3.0,0.25
2436,Sansa-Stark,Willas-Tyrell,Undirected,5,3.0,0.2
2437,Satin,Spare-Boot,Undirected,4,3.0,0.25
2438,Selyse-Florent,Stannis-Baratheon,Undirected,12,3.0,0.08333333333333333
2439,Shae,Symon-Silver-Tongue,Undirected,3,3.0,0.3333333333333333
2440,Shae,Tanda-Stokeworth,Undirected,3,3.0,0.3333333333333333
2441,Shae,Tyrion-Lannister,Undirected,23,3.0,0.043478260869565216
2442,Shae,Varys,Undirected,11,3.0,0.09090909090909093
2443,Sharna,Tom-of-Sevenstreams,Undirected,3,3.0,0.3333333333333333
2444,Shireen-Baratheon,Stannis-Baratheon,Undirected,3,3.0,0.3333333333333333
2445,Shireen-Baratheon,Tommen-Baratheon,Undirected,3,3.0,0.3333333333333333
2446,Simon-Toyne,Smiling-Knight,Undirected,3,3.0,0.3333333333333333
2447,Stannis-Baratheon,Tommen-Baratheon,Undirected,3,3.0,0.3333333333333333
2448,Stannis-Baratheon,Tyrion-Lannister,Undirected,7,3.0,0.14285714285714285
2449,Stannis-Baratheon,Tywin-Lannister,Undirected,15,3.0,0.06666666666666668
2450,Styr,Tormund,Undirected,5,3.0,0.2
2451,Styr,Ygritte,Undirected,9,3.0,0.1111111111111111
2452,Symon-Silver-Tongue,Tyrion-Lannister,Undirected,7,3.0,0.14285714285714285
2453,Tanda-Stokeworth,Tyrion-Lannister,Undirected,5,3.0,0.2
2454,Tansy,Tom-of-Sevenstreams,Undirected,3,3.0,0.3333333333333333
2455,Tion-Frey,Willem-Lannister,Undirected,6,3.0,0.16666666666666666
2456,Tommen-Baratheon,Tyrion-Lannister,Undirected,8,3.0,0.125
2457,Tommen-Baratheon,Tywin-Lannister,Undirected,5,3.0,0.2
2458,Tormund,Ygritte,Undirected,11,3.0,0.09090909090909093
2459,Tyrion-Lannister,Tysha,Undirected,3,3.0,0.3333333333333333
2460,Tyrion-Lannister,Tywin-Lannister,Undirected,44,3.0,0.022727272727272728
2461,Tyrion-Lannister,Varys,Undirected,27,3.0,0.037037037037037035
2462,Tyrion-Lannister,Viserys-Targaryen,Undirected,4,3.0,0.25
2463,Tyrion-Lannister,Willas-Tyrell,Undirected,5,3.0,0.2
2464,Tywin-Lannister,Varys,Undirected,5,3.0,0.2
2465,Tywin-Lannister,Walder-Frey,Undirected,4,3.0,0.25
2466,Vargo-Hoat,Zollo,Undirected,3,3.0,0.3333333333333333
2467,Addam-Marbrand,Brynden-Tully,undirected,3,4.0,0.3333333333333333
2468,Addam-Marbrand,Cersei-Lannister,undirected,3,4.0,0.3333333333333333
2469,Addam-Marbrand,Jaime-Lannister,undirected,8,4.0,0.125
2470,Addam-Marbrand,Lyle-Crakehall,undirected,4,4.0,0.25
2471,Aegon-Targaryen-(son-of-Rhaegar),Rhaegar-Targaryen,undirected,3,4.0,0.3333333333333333
2472,Aegon-V-Targaryen,Aemon-Targaryen-(Maester-Aemon),undirected,3,4.0,0.3333333333333333
2473,Aemon-Targaryen-(Maester-Aemon),Alleras,undirected,4,4.0,0.25
2474,Aemon-Targaryen-(Maester-Aemon),Clydas,undirected,5,4.0,0.2
2475,Aemon-Targaryen-(Maester-Aemon),Dareon,undirected,5,4.0,0.2
2476,Aemon-Targaryen-(Maester-Aemon),Gilly,undirected,17,4.0,0.05882352941176471
2477,Aemon-Targaryen-(Maester-Aemon),Jon-Snow,undirected,17,4.0,0.05882352941176471
2478,Aemon-Targaryen-(Maester-Aemon),Samwell-Tarly,undirected,41,4.0,0.024390243902439025
2479,Aeron-Greyjoy,Asha-Greyjoy,undirected,7,4.0,0.14285714285714285
2480,Aeron-Greyjoy,Baelor-Blacktyde,undirected,4,4.0,0.25
2481,Aeron-Greyjoy,Balon-Greyjoy,undirected,17,4.0,0.05882352941176471
2482,Aeron-Greyjoy,Dunstan-Drumm,undirected,4,4.0,0.25
2483,Aeron-Greyjoy,Emmond,undirected,4,4.0,0.25
2484,Aeron-Greyjoy,Euron-Greyjoy,undirected,23,4.0,0.043478260869565216
2485,Aeron-Greyjoy,Gormond-Goodbrother,undirected,6,4.0,0.16666666666666666
2486,Aeron-Greyjoy,Gorold-Goodbrother,undirected,10,4.0,0.1
2487,Aeron-Greyjoy,Greydon-Goodbrother,undirected,4,4.0,0.25
2488,Aeron-Greyjoy,Meldred-Merlyn,undirected,7,4.0,0.14285714285714285
2489,Aeron-Greyjoy,Murenmure,undirected,11,4.0,0.09090909090909093
2490,Aeron-Greyjoy,Rus,undirected,5,4.0,0.2
2491,Aeron-Greyjoy,Theon-Greyjoy,undirected,3,4.0,0.3333333333333333
2492,Aeron-Greyjoy,Victarion-Greyjoy,undirected,17,4.0,0.05882352941176471
2493,Aerys-II-Targaryen,Barristan-Selmy,undirected,4,4.0,0.25
2494,Aerys-II-Targaryen,Cersei-Lannister,undirected,3,4.0,0.3333333333333333
2495,Aerys-II-Targaryen,Denys-Darklyn,undirected,4,4.0,0.25
2496,Aerys-II-Targaryen,Elbert-Arryn,undirected,3,4.0,0.3333333333333333
2497,Aerys-II-Targaryen,Jaime-Lannister,undirected,6,4.0,0.16666666666666666
2498,Aerys-II-Targaryen,Owen-Merryweather,undirected,3,4.0,0.3333333333333333
2499,Aerys-II-Targaryen,Rhaegar-Targaryen,undirected,5,4.0,0.2
2500,Aerys-II-Targaryen,Robert-Baratheon,undirected,3,4.0,0.3333333333333333
2501,Aerys-II-Targaryen,Tywin-Lannister,undirected,10,4.0,0.1
2502,Alla-Tyrell,Elinor-Tyrell,undirected,8,4.0,0.125
2503,Alla-Tyrell,Margaery-Tyrell,undirected,7,4.0,0.14285714285714285
2504,Alla-Tyrell,Megga-Tyrell,undirected,10,4.0,0.1
2505,Alla-Tyrell,Osney-Kettleblack,undirected,3,4.0,0.3333333333333333
2506,Alleras,Armen,undirected,5,4.0,0.2
2507,Alleras,Leo-Tyrell,undirected,7,4.0,0.14285714285714285
2508,Alleras,Marwyn,undirected,3,4.0,0.3333333333333333
2509,Alleras,Mollander,undirected,7,4.0,0.14285714285714285
2510,Alleras,Pate-(novice),undirected,8,4.0,0.125
2511,Alleras,Roone,undirected,6,4.0,0.16666666666666666
2512,Alleras,Samwell-Tarly,undirected,8,4.0,0.125
2513,Alys-Arryn,Elys-Waynwood,undirected,4,4.0,0.25
2514,Alys-Arryn,Jon-Arryn,undirected,3,4.0,0.3333333333333333
2515,Amerei-Frey,Jaime-Lannister,undirected,6,4.0,0.16666666666666666
2516,Amerei-Frey,Lancel-Lannister,undirected,10,4.0,0.1
2517,Amerei-Frey,Lyle-Crakehall,undirected,4,4.0,0.25
2518,Anders-Yronwood,Quentyn-Martell,undirected,4,4.0,0.25
2519,Andrey-Dalt,Arianne-Martell,undirected,10,4.0,0.1
2520,Andrey-Dalt,Garin-(orphan),undirected,11,4.0,0.09090909090909093
2521,Andrey-Dalt,Myrcella-Baratheon,undirected,4,4.0,0.25
2522,Andrey-Dalt,Sylva-Santagar,undirected,8,4.0,0.125
2523,Andrey-Dalt,Tyene-Sand,undirected,4,4.0,0.25
2524,Anya-Waynwood,Benedar-Belmore,undirected,4,4.0,0.25
2525,Anya-Waynwood,Gilwood-Hunter,undirected,6,4.0,0.16666666666666666
2526,Anya-Waynwood,Harrold-Hardyng,undirected,6,4.0,0.16666666666666666
2527,Anya-Waynwood,Horton-Redfort,undirected,7,4.0,0.14285714285714285
2528,Anya-Waynwood,Petyr-Baelish,undirected,10,4.0,0.1
2529,Anya-Waynwood,Symond-Templeton,undirected,6,4.0,0.16666666666666666
2530,Anya-Waynwood,Yohn-Royce,undirected,5,4.0,0.2
2531,Areo-Hotah,Arianne-Martell,undirected,17,4.0,0.05882352941176471
2532,Areo-Hotah,Arys-Oakheart,undirected,7,4.0,0.14285714285714285
2533,Areo-Hotah,Caleotte,undirected,7,4.0,0.14285714285714285
2534,Areo-Hotah,Doran-Martell,undirected,32,4.0,0.03125
2535,Areo-Hotah,Myrcella-Baratheon,undirected,5,4.0,0.2
2536,Areo-Hotah,Obara-Sand,undirected,7,4.0,0.14285714285714285
2537,Areo-Hotah,Oberyn-Martell,undirected,3,4.0,0.3333333333333333
2538,Arianne-Martell,Arys-Oakheart,undirected,19,4.0,0.05263157894736842
2539,Arianne-Martell,Cedra,undirected,8,4.0,0.125
2540,Arianne-Martell,Doran-Martell,undirected,15,4.0,0.06666666666666668
2541,Arianne-Martell,Franklyn-Fowler,undirected,3,4.0,0.3333333333333333
2542,Arianne-Martell,Garin-(orphan),undirected,18,4.0,0.05555555555555555
2543,Arianne-Martell,Gerold-Dayne,undirected,11,4.0,0.09090909090909093
2544,Arianne-Martell,Mellei,undirected,3,4.0,0.3333333333333333
2545,Arianne-Martell,Morra,undirected,3,4.0,0.3333333333333333
2546,Arianne-Martell,Myrcella-Baratheon,undirected,12,4.0,0.08333333333333333
2547,Arianne-Martell,Oberyn-Martell,undirected,3,4.0,0.3333333333333333
2548,Arianne-Martell,Quentyn-Martell,undirected,8,4.0,0.125
2549,Arianne-Martell,Ricasso,undirected,3,4.0,0.3333333333333333
2550,Arianne-Martell,Sylva-Santagar,undirected,10,4.0,0.1
2551,Arianne-Martell,Timoth,undirected,3,4.0,0.3333333333333333
2552,Arianne-Martell,Tyene-Sand,undirected,4,4.0,0.25
